ec,contest,sido,gusigun,emd,gubun,candidates,votes,top1,top2,total
3,서울특별시,서울특별시,종로구,창신제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1038|1219|13|14|12,1219,1038,2296
3,서울특별시,서울특별시,종로구,창신제3동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,871|413|7|6|12,871,413,1309
3,서울특별시,서울특별시,종로구,창신제3동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,803|1127|8|14|23,1127,803,1975
3,서울특별시,서울특별시,종로구,숭인제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,731|297|5|4|8,731,297,1045
3,서울특별시,서울특별시,종로구,숭인제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,742|976|5|11|17,976,742,1751
3,서울특별시,서울특별시,종로구,숭인제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1153|407|12|11|20,1153,407,1603
3,서울특별시,서울특별시,종로구,숭인제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1371|1721|33|42|32,1721,1371,3199
3,서울특별시,서울특별시,중구,소공동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,246|137|3|2|7,246,137,395
3,서울특별시,서울특별시,중구,소공동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,232|472|7|8|14,472,232,733
3,서울특별시,서울특별시,중구,회현동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,392|242|7|3|4,392,242,648
3,서울특별시,서울특별시,중구,회현동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,386|941|11|10|11,941,386,1359
3,서울특별시,서울특별시,중구,명동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,236|98|2|2|3,236,98,341
3,서울특별시,서울특별시,중구,명동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,185|443|5|2|3,443,185,638
3,서울특별시,서울특별시,중구,필동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,496|269|5|6|8,496,269,784
3,서울특별시,서울특별시,중구,필동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,479|959|15|13|16,959,479,1482
3,서울특별시,서울특별시,중구,장충동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,417|201|5|2|11,417,201,636
3,서울특별시,서울특별시,중구,장충동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,575|937|22|22|15,937,575,1571
3,서울특별시,서울특별시,중구,광희동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,296|208|5|5|2,296,208,516
3,서울특별시,서울특별시,중구,광희동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,645|1287|17|16|14,1287,645,1979
3,서울특별시,서울특별시,중구,을지로동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,349|243|7|1|7,349,243,607
3,서울특별시,서울특별시,중구,을지로동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,328|689|7|5|15,689,328,1044
3,서울특별시,서울특별시,중구,신당동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,724|270|9|8|10,724,270,1021
3,서울특별시,서울특별시,중구,신당동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,924|1453|17|33|18,1453,924,2445
3,서울특별시,서울특별시,중구,다산동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1121|514|11|6|11,1121,514,1663
3,서울특별시,서울특별시,중구,다산동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1812|2450|40|34|52,2450,1812,4388
3,서울특별시,서울특별시,중구,약수동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1504|731|19|6|15,1504,731,2275
3,서울특별시,서울특별시,중구,약수동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2387|3875|55|40|56,3875,2387,6413
3,서울특별시,서울특별시,중구,청구동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,897|420|14|7|9,897,420,1347
3,서울특별시,서울특별시,중구,청구동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1739|2792|35|33|39,2792,1739,4638
3,서울특별시,서울특별시,중구,신당제5동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1385|639|16|12|15,1385,639,2067
3,서울특별시,서울특별시,중구,신당제5동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1263|1730|23|26|27,1730,1263,3069
3,서울특별시,서울특별시,중구,동화동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1246|603|8|9|7,1246,603,1873
3,서울특별시,서울특별시,중구,동화동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1356|2125|28|25|22,2125,1356,3556
3,서울특별시,서울특별시,중구,황학동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1190|580|17|20|8,1190,580,1815
3,서울특별시,서울특별시,중구,황학동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1942|2650|34|30|35,2650,1942,4691
3,서울특별시,서울특별시,중구,중림동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1161|666|15|9|20,1161,666,1871
3,서울특별시,서울특별시,중구,중림동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1713|2575|36|42|48,2575,1713,4414
3,서울특별시,서울특별시,용산구,후암동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1767|831|21|16|34,1767,831,2669
3,서울특별시,서울특별시,용산구,후암동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1896|2813|30|44|60,2813,1896,4843
3,서울특별시,서울특별시,용산구,용산2가동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1056|478|10|5|19,1056,478,1568
3,서울특별시,서울특별시,용산구,용산2가동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,957|1505|15|17|49,1505,957,2543
3,서울특별시,서울특별시,용산구,남영동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,525|233|3|3|10,525,233,774
3,서울특별시,서울특별시,용산구,남영동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,811|1279|15|16|24,1279,811,2145
3,서울특별시,서울특별시,용산구,청파동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1627|707|22|56|53,1627,707,2465
3,서울특별시,서울특별시,용산구,청파동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2477|3355|56|151|77,3355,2477,6116
3,서울특별시,서울특별시,용산구,원효로제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1691|1001|17|28|44,1691,1001,2781
3,서울특별시,서울특별시,용산구,원효로제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1873|3877|52|60|69,3877,1873,5931
3,서울특별시,서울특별시,용산구,원효로제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1213|667|13|14|18,1213,667,1925
3,서울특별시,서울특별시,용산구,원효로제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1660|3117|34|52|60,3117,1660,4923
3,서울특별시,서울특별시,용산구,효창동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1299|693|20|21|24,1299,693,2057
3,서울특별시,서울특별시,용산구,효창동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1266|2260|22|32|53,2260,1266,3633
3,서울특별시,서울특별시,용산구,용문동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1512|779|21|16|28,1512,779,2356
3,서울특별시,서울특별시,용산구,용문동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1344|2427|19|32|44,2427,1344,3866
3,서울특별시,서울특별시,용산구,한강로동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1145|1241|9|15|22,1241,1145,2432
3,서울특별시,서울특별시,용산구,한강로동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1924|5742|42|49|78,5742,1924,7835
3,서울특별시,서울특별시,용산구,이촌제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1649|2091|21|14|42,2091,1649,3817
3,서울특별시,서울특별시,용산구,이촌제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1752|7472|70|63|47,7472,1752,9404
3,서울특별시,서울특별시,용산구,이촌제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,638|505|6|5|6,638,505,1160
3,서울특별시,서울특별시,용산구,이촌제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,917|2339|15|11|27,2339,917,3309
3,서울특별시,서울특별시,용산구,이태원제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,367|293|7|3|5,367,293,675
3,서울특별시,서울특별시,용산구,이태원제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,463|1368|10|16|13,1368,463,1870
3,서울특별시,서울특별시,용산구,이태원제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,757|358|7|6|13,757,358,1141
3,서울특별시,서울특별시,용산구,이태원제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,889|1827|17|17|34,1827,889,2784
3,서울특별시,서울특별시,용산구,한남동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,593|553|6|3|9,593,553,1164
3,서울특별시,서울특별시,용산구,한남동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,994|3500|17|19|22,3500,994,4552
3,서울특별시,서울특별시,용산구,서빙고동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,606|458|5|8|8,606,458,1085
3,서울특별시,서울특별시,용산구,서빙고동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,969|3392|32|25|22,3392,969,4440
3,서울특별시,서울특별시,용산구,보광동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,698|524|6|3|12,698,524,1243
3,서울특별시,서울특별시,용산구,보광동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,495|1093|13|13|18,1093,495,1632
3,서울특별시,서울특별시,성동구,금호1가동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1230|456|11|2|1,1230,456,1700
3,서울특별시,서울특별시,성동구,금호1가동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2434|2964|27|26|22,2964,2434,5473
3,서울특별시,서울특별시,성동구,금호2·3가동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2123|845|11|5|15,2123,845,2999
3,서울특별시,서울특별시,성동구,금호2·3가동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3276|4263|38|36|34,4263,3276,7647
3,서울특별시,서울특별시,성동구,금호4가동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1888|776|11|4|10,1888,776,2689
3,서울특별시,서울특별시,성동구,금호4가동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1915|3049|28|14|15,3049,1915,5021
3,서울특별시,서울특별시,성동구,옥수동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1970|1240|13|16|17,1970,1240,3256
3,서울특별시,서울특별시,성동구,옥수동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3466|6479|58|28|30,6479,3466,10061
3,서울특별시,서울특별시,성동구,왕십리도선동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2318|995|21|10|17,2318,995,3361
3,서울특별시,서울특별시,성동구,왕십리도선동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,4159|5274|63|62|39,5274,4159,9597
3,서울특별시,서울특별시,성동구,왕십리제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2158|726|15|6|15,2158,726,2920
3,서울특별시,서울특별시,성동구,왕십리제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2880|2946|21|20|29,2946,2880,5896
3,서울특별시,서울특별시,성동구,행당제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1644|718|18|7|16,1644,718,2403
3,서울특별시,서울특별시,성동구,행당제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2466|3422|39|27|28,3422,2466,5982
3,서울특별시,서울특별시,성동구,행당제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2570|977|16|14|15,2570,977,3592
3,서울특별시,서울특별시,성동구,행당제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3672|4660|41|39|40,4660,3672,8452
3,서울특별시,서울특별시,성동구,마장동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2148|832|12|11|24,2148,832,3027
3,서울특별시,서울특별시,성동구,마장동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,4065|4188|60|61|42,4188,4065,8416
3,서울특별시,서울특별시,성동구,사근동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,992|401|15|13|12,992,401,1433
3,서울특별시,서울특별시,성동구,사근동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1588|2277|52|54|27,2277,1588,3998
3,서울특별시,서울특별시,성동구,송정동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1056|362|9|6|7,1056,362,1440
3,서울특별시,서울특별시,성동구,송정동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1451|1586|26|15|14,1586,1451,3092
3,서울특별시,서울특별시,성동구,용답동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1598|502|22|7|17,1598,502,2146
3,서울특별시,서울특별시,성동구,용답동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1933|2237|30|32|33,2237,1933,4265
3,서울특별시,서울특별시,성동구,응봉동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1708|708|6|8|15,1708,708,2445
3,서울특별시,서울특별시,성동구,응봉동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2207|2757|18|14|19,2757,2207,5015
3,서울특별시,서울특별시,성동구,성수1가제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1238|583|14|11|10,1238,583,1856
3,서울특별시,서울특별시,성동구,성수1가제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1857|3490|18|30|17,3490,1857,5412
3,서울특별시,서울특별시,성동구,성수1가제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1717|903|19|11|14,1717,903,2664
3,서울특별시,서울특별시,성동구,성수1가제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2384|3365|30|27|26,3365,2384,5832
3,서울특별시,서울특별시,성동구,성수2가제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1672|844|17|8|5,1672,844,2546
3,서울특별시,서울특별시,성동구,성수2가제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1646|2845|23|15|15,2845,1646,4544
3,서울특별시,서울특별시,성동구,성수2가제3동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1178|522|15|9|11,1178,522,1735
3,서울특별시,서울특별시,성동구,성수2가제3동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1316|2161|24|21|26,2161,1316,3548
3,서울특별시,서울특별시,광진구,중곡제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1827|710|21|25|32,1827,710,2615
3,서울특별시,서울특별시,광진구,중곡제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1992|2708|46|48|54,2708,1992,4848
3,서울특별시,서울특별시,광진구,중곡제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2405|947|19|19|31,2405,947,3421
3,서울특별시,서울특별시,광진구,중곡제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2759|3563|56|87|57,3563,2759,6522
3,서울특별시,서울특별시,광진구,중곡제3동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1702|697|16|20|27,1702,697,2462
3,서울특별시,서울특별시,광진구,중곡제3동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2217|2870|40|52|47,2870,2217,5226
3,서울특별시,서울특별시,광진구,중곡제4동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3083|1184|26|30|30,3083,1184,4353
3,서울특별시,서울특별시,광진구,중곡제4동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,4260|5346|63|91|80,5346,4260,9840
3,서울특별시,서울특별시,광진구,능동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1279|477|12|25|35,1279,477,1828
3,서울특별시,서울특별시,광진구,능동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1552|2176|30|45|39,2176,1552,3842
3,서울특별시,서울특별시,광진구,구의제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2685|1200|33|31|45,2685,1200,3994
3,서울특별시,서울특별시,광진구,구의제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3037|4384|67|78|84,4384,3037,7650
3,서울특별시,서울특별시,광진구,구의제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2566|1025|16|23|28,2566,1025,3658
3,서울특별시,서울특별시,광진구,구의제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3766|4797|69|75|81,4797,3766,8788
3,서울특별시,서울특별시,광진구,구의제3동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3068|1704|39|34|44,3068,1704,4889
3,서울특별시,서울특별시,광진구,구의제3동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3522|6668|69|84|91,6668,3522,10434
3,서울특별시,서울특별시,광진구,광장동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2645|1611|31|19|33,2645,1611,4339
3,서울특별시,서울특별시,광진구,광장동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,4332|7524|78|100|88,7524,4332,12122
3,서울특별시,서울특별시,광진구,자양제1동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3060|1372|34|42|36,3060,1372,4544
3,서울특별시,서울특별시,광진구,자양제1동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2623|4022|67|71|85,4022,2623,6868
3,서울특별시,서울특별시,광진구,자양제2동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2015|997|13|11|28,2015,997,3064
3,서울특별시,서울특별시,광진구,자양제2동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3497|5619|63|67|63,5619,3497,9309
3,서울특별시,서울특별시,광진구,자양제3동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2944|1792|26|26|33,2944,1792,4821
3,서울특별시,서울특별시,광진구,자양제3동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,3107|6400|52|62|65,6400,3107,9686
3,서울특별시,서울특별시,광진구,자양제4동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2290|1210|23|22|25,2290,1210,3570
3,서울특별시,서울특별시,광진구,자양제4동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2503|4428|49|55|44,4428,2503,7079
3,서울특별시,서울특별시,광진구,화양동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1736|859|43|47|35,1736,859,2720
3,서울특별시,서울특별시,광진구,화양동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2644|4249|83|161|91,4249,2644,7228
3,서울특별시,서울특별시,광진구,군자동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1828|712|39|30|30,1828,712,2639
3,서울특별시,서울특별시,광진구,군자동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2518|3422|71|64|73,3422,2518,6148
3,서울특별시,서울특별시,동대문구,신설동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1149|530|16|15|19,1149,530,1729
3,서울특별시,서울특별시,동대문구,신설동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2215|2981|43|38|65,2981,2215,5342
3,서울특별시,서울특별시,동대문구,용두동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2653|1239|36|18|38,2653,1239,3984
3,서울특별시,서울특별시,동대문구,용두동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2971|4395|70|59|65,4395,2971,7560
3,서울특별시,서울특별시,동대문구,제기동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2163|1037|25|20|42,2163,1037,3287
3,서울특별시,서울특별시,동대문구,제기동,선거일투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,2942|4522|90|81|76,4522,2942,7711
3,서울특별시,서울특별시,동대문구,청량리동,관내사전투표,더불어민주당 정원오|국민의힘 오세훈|개혁신당 김정철|여성의당 유지혜|정의당 권영국,1600|863|12|13|24,1600,863,2512
